Id,SalePrice
1461,122531.8046875
1462,164638.53125
1463,179482.46875
1464,193113.875
1465,187578.71875
1466,171700.953125
1467,173325.609375
1468,165361.4375
1469,192112.40625
1470,114899.75
1471,186667.53125
1472,94585.375
1473,93206.375
1474,148708.21875
1475,114100.328125
1476,356376.125
1477,250617.078125
1478,302253.96875
1479,286715.96875
1480,387347.71875
1481,335797.65625
1482,204887.21875
1483,173315.84375
1484,160832.9375
1485,186003.984375
1486,187960.3125
1487,319330.03125
1488,234432.953125
1489,189675.859375
1490,228335.203125
1491,187867.3125
1492,93129.515625
1493,184783.84375
1494,294944.90625
1495,294944.90625
1496,232108.21875
1497,174857.359375
1498,165566.5625
1499,157077.265625
1500,152356.609375
1501,174857.359375
1502,144043.859375
1503,292983.0625
1504,244932.953125
1505,229471.015625
1506,185669.90625
1507,249211.125
1508,203064.3125
1509,168891.515625
1510,145468.6875
1511,148149.921875
1512,170827.46875
1513,141482.671875
1514,152356.609375
1515,197977.421875
1516,146627.65625
1517,165694.828125
1518,133922.265625
1519,220147.421875
1520,128738.9375
1521,135697.078125
1522,173507.859375
1523,112294.3984375
1524,131559.21875
1525,120316.0390625
1526,118298.515625
1527,110004.421875
1528,137880.5625
1529,150192.34375
1530,176948.578125
1531,112422.4453125
1532,93495.1796875
1533,145643.59375
1534,131216.140625
1535,150379.09375
1536,113625.359375
1537,53760.8671875
1538,157407.78125
1539,185952.1875
1540,91208.9609375
1541,145511.828125
1542,143237.5625
1543,201603.984375
1544,86734.6875
1545,120217.96875
1546,134651.734375
1547,133277.9375
1548,139484.4375
1549,119957.3125
1550,135697.078125
1551,115936.953125
1552,132717.828125
1553,150335.9375
1554,118493.7421875
1555,163555.890625
1556,86096.234375
1557,104821.7578125
1558,97470.953125
1559,58329.5234375
1560,128370.03125
1561,124066.8984375
1562,131608.546875
1563,119926.0859375
1564,153607.953125
1565,150010.109375
1566,249504.109375
1567,83305.0546875
1568,233027.109375
1569,130376.6640625
1570,138501.015625
1571,123387.8359375
1572,145270.703125
1573,242835.484375
1574,121178.7734375
1575,223420.703125
1576,238615.328125
1577,177307.359375
1578,142899.859375
1579,145836.5
1580,193908.734375
1581,150859.4375
1582,122778.8515625
1583,306589.25
1584,221908.140625
1585,137624.90625
1586,56726.015625
1587,103797.9296875
1588,150962.484375
1589,97786.5859375
1590,134464.625
1591,93129.515625
1592,122675.15625
1593,127036.21875
1594,121186.515625
1595,107210.890625
1596,222670.046875
1597,192754.359375
1598,213223.4375
1599,172443.84375
1600,169433.421875
1601,53760.8671875
1602,119913.84375
1603,82140.6328125
1604,262781.03125
1605,243342.5
1606,170300.75
1607,165694.828125
1608,211501.78125
1609,177252.75
1610,152356.609375
1611,143086.015625
1612,170378.40625
1613,163635.78125
1614,125767.59375
1615,90701.78125
1616,82989.6875
1617,91514.875
1618,129240.46875
1619,136733.984375
1620,156253.125
1621,142984.65625
1622,140953.390625
1623,270425.65625
1624,214418.1875
1625,121623.59375
1626,165021.609375
1627,192191.5625
1628,275677.84375
1629,175519.640625
1630,340288.40625
1631,221344.4375
1632,248621.9375
1633,173444.984375
1634,185620.859375
1635,173848.0625
1636,151652.078125
1637,197226.640625
1638,177927.5
1639,183453.921875
1640,254325.9375
1641,183236.9375
1642,241720.421875
1643,225080.921875
1644,245157.0625
1645,192754.359375
1646,158747.6875
1647,159052.125
1648,132105.125
1649,142128.5625
1650,116806.828125
1651,122208.0703125
1652,94878.453125
1653,96822.515625
1654,150335.9375
1655,140981.625
1656,142598.328125
1657,151652.078125
1658,145524.875
1659,121749.96875
1660,152419.53125
1661,387347.71875
1662,386358.25
1663,375244.125
1664,387347.71875
1665,305096.75
1666,328289.90625
1667,372472.40625
1668,340288.40625
1669,303838.59375
1670,349168.6875
1671,263640.53125
1672,386358.25
1673,293140.6875
1674,242101.78125
1675,194476.546875
1676,187552.59375
1677,225539.03125
1678,387347.71875
1679,382695.1875
1680,330996.625
1681,247419.640625
1682,311825.0625
1683,178332.5
1684,173325.609375
1685,172421.8125
1686,169606.890625
1687,170421.46875
1688,185620.859375
1689,187902.421875
1690,193781.546875
1691,183453.921875
1692,269371.375
1693,164141.875
1694,178222.484375
1695,168891.515625
1696,278026.875
1697,170827.46875
1698,348917.03125
1699,309073.4375
1700,259945.265625
1701,274027.28125
1702,249211.125
1703,250080.84375
1704,280247.84375
1705,237059.796875
1706,387347.71875
1707,214614.78125
1708,198243.625
1709,271008.375
1710,226136.921875
1711,278026.875
1712,261345.46875
1713,267796.625
1714,228448.6875
1715,204071.5
1716,179440.71875
1717,174331.859375
1718,135681.6875
1719,203063.15625
1720,236276.609375
1721,168891.515625
1722,128113.6875
1723,152474.78125
1724,198929.015625
1725,238953.046875
1726,178828.4375
1727,153115.0625
1728,173848.0625
1729,164512.8125
1730,157853.953125
1731,121947.2890625
1732,128205.7265625
1733,111532.2421875
1734,121184.6640625
1735,124373.4921875
1736,110052.6953125
1737,312059.1875
1738,253943.96875
1739,234322.53125
1740,205567.546875
1741,184082.046875
1742,174331.859375
1743,174920.734375
1744,335759.21875
1745,220249.0625
1746,186934.390625
1747,229579.8125
1748,220560.78125
1749,150335.9375
1750,126165.7109375
1751,257369.5
1752,114177.390625
1753,147467.671875
1754,186732.515625
1755,170489.578125
1756,126243.4609375
1757,119850.8515625
1758,148406.15625
1759,162690.9375
1760,163635.78125
1761,141380.5625
1762,174331.859375
1763,189594.28125
1764,113827.7421875
1765,150382.53125
1766,183753.875
1767,213195.578125
1768,141870.859375
1769,173848.0625
1770,147467.671875
1771,122720.90625
1772,134168.46875
1773,122866.1171875
1774,138663.1875
1775,142716.953125
1776,131559.21875
1777,110552.9921875
1778,140116.0
1779,118954.90625
1780,174920.734375
1781,131884.453125
1782,88400.703125
1783,143053.671875
1784,108562.7421875
1785,123862.0234375
1786,140761.703125
1787,163483.375
1788,54125.3515625
1789,99279.640625
1790,75193.6015625
1791,174857.359375
1792,160585.578125
1793,132387.125
1794,150327.90625
1795,136394.203125
1796,128000.84375
1797,120013.7265625
1798,115378.0625
1799,110190.0625
1800,130960.609375
1801,129240.46875
1802,134115.640625
1803,148097.515625
1804,137345.109375
1805,134335.296875
1806,123490.25
1807,132683.53125
1808,127593.40625
1809,126011.671875
1810,139730.359375
1811,94585.375
1812,98013.9296875
1813,127797.875
1814,97805.984375
1815,53830.58984375
1816,101078.6875
1817,109447.9296875
1818,143191.8125
1819,125294.1171875
1820,54255.484375
1821,119475.28125
1822,150327.90625
1823,54011.6015625
1824,136469.65625
1825,135285.796875
1826,104664.9296875
1827,101992.3984375
1828,132554.390625
1829,127699.3203125
1830,142956.703125
1831,148823.5625
1832,63527.21484375
1833,141367.75
1834,123042.0078125
1835,123859.5390625
1836,123791.2890625
1837,86920.0078125
1838,132191.703125
1839,92755.46875
1840,156253.125
1841,136546.859375
1842,90701.78125
1843,132273.046875
1844,140561.546875
1845,142854.625
1846,152356.609375
1847,165694.828125
1848,53385.03515625
1849,117865.859375
1850,120682.28125
1851,153269.921875
1852,127797.875
1853,126800.1953125
1854,170724.6875
1855,146153.53125
1856,225883.21875
1857,144434.671875
1858,138281.53125
1859,122675.15625
1860,150335.9375
1861,122675.15625
1862,302727.34375
1863,288345.875
1864,288988.40625
1865,344049.84375
1866,332176.78125
1867,229025.890625
1868,292668.03125
1869,198998.28125
1870,232123.71875
1871,260050.40625
1872,173092.859375
1873,245407.59375
1874,146514.015625
1875,204071.5
1876,202022.59375
1877,204940.765625
1878,197916.4375
1879,131855.90625
1880,132270.015625
1881,249234.1875
1882,243531.25
1883,185620.859375
1884,204071.5
1885,243531.25
1886,293968.21875
1887,204704.40625
1888,271154.1875
1889,164738.265625
1890,121894.03125
1891,138070.828125
1892,98770.6171875
1893,132210.359375
1894,128053.59375
1895,138389.71875
1896,131436.328125
1897,112227.375
1898,118018.0390625
1899,156299.1875
1900,144963.46875
1901,172288.171875
1902,144578.828125
1903,206389.234375
1904,140429.578125
1905,192191.5625
1906,146627.65625
1907,204071.5
1908,114490.546875
1909,132740.234375
1910,121717.4609375
1911,209659.609375
1912,328288.03125
1913,138442.390625
1914,55393.49609375
1915,304601.03125
1916,53760.8671875
1917,245995.734375
1918,143238.921875
1919,181602.671875
1920,149070.4375
1921,382837.1875
1922,317705.5
1923,224522.4375
1924,224664.453125
1925,197276.671875
1926,376008.59375
1927,132934.953125
1928,153758.765625
1929,125689.8984375
1930,134464.625
1931,143941.140625
1932,143238.921875
1933,183453.921875
1934,175202.890625
1935,171700.953125
1936,196468.03125
1937,184082.046875
1938,172093.75
1939,240462.515625
1940,184082.046875
1941,170489.578125
1942,177614.375
1943,204815.90625
1944,357296.3125
1945,382695.1875
1946,132993.53125
1947,325499.4375
1948,172421.8125
1949,249486.734375
1950,184082.046875
1951,245914.34375
1952,216654.78125
1953,170724.6875
1954,180165.703125
1955,132815.328125
1956,304557.46875
1957,152474.78125
1958,305495.3125
1959,142956.703125
1960,113827.7421875
1961,120316.0390625
1962,94878.453125
1963,103477.0078125
1964,109650.1953125
1965,145548.203125
1966,137547.09375
1967,294687.09375
1968,386358.25
1969,382218.8125
1970,386358.25
1971,387347.71875
1972,377980.96875
1973,265598.84375
1974,328930.46875
1975,387347.71875
1976,266242.75
1977,343816.28125
1978,348100.09375
1979,331442.34375
1980,203024.625
1981,347508.34375
1982,226066.625
1983,203135.015625
1984,163635.78125
1985,222270.953125
1986,210295.203125
1987,181756.703125
1988,172421.8125
1989,186541.53125
1990,210842.625
1991,238616.015625
1992,215408.953125
1993,168859.3125
1994,235248.40625
1995,175952.375
1996,249110.375
1997,307628.09375
1998,319954.34375
1999,269795.59375
2000,308940.53125
2001,266469.5625
2002,242835.484375
2003,263675.71875
2004,286870.21875
2005,230151.53125
2006,227926.625
2007,251058.671875
2008,214614.78125
2009,201091.859375
2010,186283.921875
2011,141482.671875
2012,173325.609375
2013,175139.40625
2014,184082.046875
2015,204071.5
2016,187902.421875
2017,193173.375
2018,120885.359375
2019,132520.90625
2020,109557.375
2021,105033.796875
2022,184307.765625
2023,144560.34375
2024,260254.09375
2025,342425.59375
2026,173325.609375
2027,155321.140625
2028,150757.890625
2029,170168.765625
2030,264988.84375
2031,230554.859375
2032,260050.40625
2033,251058.671875
2034,163879.25
2035,228522.5625
2036,200889.828125
2037,204611.890625
2038,320361.34375
2039,234831.03125
2040,277187.625
2041,314737.75
2042,203576.015625
2043,174331.859375
2044,163879.25
2045,208929.078125
2046,146514.015625
2047,148382.53125
2048,141815.125
2049,144894.21875
2050,174443.296875
2051,106308.7109375
2052,124066.8984375
2053,150707.0
2054,90441.3515625
2055,152510.703125
2056,142525.578125
2057,114741.1953125
2058,220089.90625
2059,131884.453125
2060,172309.375
2061,173325.609375
2062,132105.125
2063,119633.078125
2064,140953.390625
2065,120967.2421875
2066,162165.046875
2067,120641.3125
2068,142830.78125
2069,91460.171875
2070,113827.7421875
2071,93150.65625
2072,138387.21875
2073,136540.21875
2074,175789.6875
2075,146785.75
2076,119913.84375
2077,151468.078125
2078,123194.53125
2079,133309.46875
2080,122166.4765625
2081,127995.109375
2082,123231.8984375
2083,148063.203125
2084,109352.5703125
2085,114518.8359375
2086,123956.203125
2087,123490.25
2088,95322.953125
2089,78566.484375
2090,123744.8984375
2091,109352.5703125
2092,123554.21875
2093,119900.46875
2094,119913.84375
2095,147063.609375
2096,85900.3828125
2097,94079.421875
2098,150707.0
2099,53717.45703125
2100,71513.2734375
2101,117069.90625
2102,124494.65625
2103,107122.5859375
2104,134312.75
2105,130653.234375
2106,54129.484375
2107,186612.703125
2108,122166.4765625
2109,113827.7421875
2110,131855.90625
2111,148950.78125
2112,136922.8125
2113,122224.15625
2114,124564.9609375
2115,162611.515625
2116,118140.0
2117,152081.375
2118,126708.203125
2119,112221.0625
2120,115880.25
2121,106298.578125
2122,113355.203125
2123,85523.390625
2124,159507.984375
2125,123859.5390625
2126,147601.328125
2127,156904.1875
2128,123554.21875
2129,90865.5
2130,139849.9375
2131,140285.140625
2132,115284.4609375
2133,122878.0703125
2134,123600.53125
2135,93495.1796875
2136,77011.6640625
2137,113972.4296875
2138,135425.71875
2139,152400.34375
2140,140074.046875
2141,150422.125
2142,130671.921875
2143,144502.046875
2144,119957.3125
2145,137256.1875
2146,164580.296875
2147,135623.46875
2148,134115.640625
2149,148334.140625
2150,236684.125
2151,118265.2421875
2152,173444.984375
2153,158928.859375
2154,109650.1953125
2155,144570.828125
2156,258526.6875
2157,225883.21875
2158,244833.921875
2159,210512.515625
2160,182686.25
2161,236276.609375
2162,371644.96875
2163,346730.40625
2164,262129.265625
2165,202254.703125
2166,151680.71875
2167,218343.625
2168,201770.359375
2169,193173.375
2170,222386.734375
2171,151680.71875
2172,132982.75
2173,168181.734375
2174,230432.875
2175,298574.5
2176,317091.9375
2177,236494.375
2178,208804.375
2179,137624.90625
2180,207926.65625
2181,191156.390625
2182,225023.1875
2183,186484.78125
2184,123042.0078125
2185,131065.9453125
2186,148097.515625
2187,152474.78125
2188,152474.78125
2189,261113.28125
2190,83305.0546875
2191,85150.8125
2192,88400.703125
2193,109813.0234375
2194,101822.8046875
2195,108952.625
2196,101495.7890625
2197,119633.078125
2198,161547.765625
2199,174857.359375
2200,143860.734375
2201,141552.984375
2202,206747.0
2203,134235.546875
2204,176969.5
2205,115034.0625
2206,136109.359375
2207,204110.234375
2208,264835.75
2209,235172.140625
2210,122166.4765625
2211,121894.03125
2212,122224.15625
2213,109118.484375
2214,134115.640625
2215,105218.4765625
2216,149689.5625
2217,61310.671875
2218,83971.3203125
2219,81489.3515625
2220,69950.25
2221,305371.8125
2222,273263.9375
2223,293919.75
2224,205757.40625
2225,122258.546875
2226,174920.734375
2227,194169.46875
2228,266242.75
2229,263675.71875
