Id,SalePrice
1461,119578.59939875639
1462,157470.49137712416
1463,185286.50346170733
1464,197342.50982502959
1465,195127.92202253366
1466,170296.61269507546
1467,173818.9329739041
1468,158868.43184544364
1469,197034.7404132131
1470,118582.10795403006
1471,188275.0253861599
1472,96910.24017679837
1473,94682.96749741238
1474,142678.98984651695
1475,104977.6521796062
1476,357629.11154361017
1477,247362.41688704037
1478,296677.7503386436
1479,286590.5641137542
1480,468001.54196606885
1481,332313.52102135593
1482,212082.57077982137
1483,182552.47221926035
1484,160282.6923731991
1485,192821.38377126143
1486,192481.5231193555
1487,331400.8374249736
1488,233330.273842331
1489,192180.3040978606
1490,241157.49286962187
1491,194395.01714351188
1492,94243.37507744129
1493,186290.4246592956
1494,288018.7869379669
1495,286776.22156201006
1496,234830.3693769083
1497,179504.80452426168
1498,174540.4799625852
1499,165133.38041890072
1500,154755.5905463197
1501,178928.72073676303
1502,142836.96187425268
1503,289888.7530772655
1504,243446.97262771006
1505,226748.12104322878
1506,189215.1086947608
1507,244478.9958772105
1508,204082.52241139268
1509,162256.13885973758
1510,143030.287661161
1511,157329.48832133948
1512,170345.30357681774
1513,142677.20781149098
1514,154504.49911929807
1515,198249.79328297515
1516,154434.913777795
1517,175963.4772590451
1518,132555.5013618964
1519,208761.44753908677
1520,126144.53741670634
1521,129905.82182671985
1522,181022.72851833087
1523,112276.14310013167
1524,127874.22165762013
1525,120137.54500309713
1526,111176.62762109966
1527,110534.26024023435
1528,138083.48775638244
1529,154409.82231181752
1530,183320.08727677664
1531,104725.27425494272
1532,94019.02856723638
1533,148552.56638910496
1534,128461.0886696716
1535,143584.54391209772
1536,106553.87212632646
1537,56770.63806816331
1538,145616.26293954373
1539,190796.39806879807
1540,89204.83282254713
1541,141974.90454844295
1542,147436.5443013417
1543,187194.3069876571
1544,86928.55417183027
1545,115596.33830445974
1546,138154.14477900803
1547,134228.35412476715
1548,139611.11974104197
1549,119317.4531620592
1550,134136.5080113381
1551,104957.68889760935
1552,135251.85697842613
1553,144703.01596722374
1554,113274.23017648469
1555,165592.96737154335
1556,81768.89089604955
1557,110716.14030610888
1558,103773.28634741974
1559,64692.758801792224
1560,124323.85211713018
1561,121694.88887570502
1562,129022.29024491721
