Id,SalePrice
1461,120128.93928245173
1462,153007.99339387918
1463,181999.86008225282
1464,195951.85209844453
1465,197477.92924610575
1466,171223.39736633108
1467,178212.13949682008
1468,161123.77939462816
1469,193898.52560878807
1470,119925.43721142129
1471,189952.83390296574
1472,97385.68235028847
1473,96173.6340188559
1474,146414.27123133343
1475,113408.01061966449
1476,363555.7450795546
1477,250762.0466875562
1478,294600.0312238345
1479,299293.6172116883
1480,474978.7470671127
1481,325367.0902979772
1482,210850.18586385765
1483,177057.43722060125
1484,162710.58452458677
1485,191474.5890214726
1486,193107.91414378758
1487,339865.9981367021
1488,238341.28530943356
1489,193749.85026936166
1490,231348.45669935018
1491,195043.33486561742
1492,92756.072659274
1493,189750.74104937987
1494,299951.4993203416
1495,293286.17147553415
1496,235702.29188875903
1497,179388.81572168705
1498,167787.86873655263
1499,162375.07992171714
1500,152698.22406669837
1501,174507.75013598925
1502,145504.3001308304
1503,290288.8233359962
1504,242519.42044008925
1505,225594.59014864892
1506,188193.434984447
1507,245834.4325988785
1508,202874.64098329097
1509,163897.91551795165
1510,143480.74469255772
1511,148092.53836647846
1512,175334.77136621583
1513,152362.96636954148
1514,155110.17262907213
1515,197374.70686546518
1516,157898.343755314
1517,168346.69174920022
1518,132466.8704132713
1519,209169.83220068278
1520,127540.03479572282
1521,130082.9578096343
1522,178496.91597761944
1523,110130.18945109965
1524,125685.8961034461
1525,120266.08075859144
1526,113488.16730351251
1527,107566.88919382024
1528,137377.6656695873
1529,149722.57797722943
1530,184337.1762323243
1531,105988.55333418507
1532,98505.6586126658
1533,143199.29767439244
1534,127214.59030063904
1535,147672.07132598403
1536,106378.29796908388
1537,64977.85356229919
1538,147235.95144309755
1539,191936.46261991787
1540,94263.02648054126
1541,138706.94725750014
1542,139648.57176598016
1543,189699.17556894693
1544,85068.30872980802
1545,115257.83411798383
1546,135139.4756422277
1547,127884.37171136621
1548,138708.18311934004
1549,119839.19748017706
1550,135619.38659870226
1551,108884.55854987534
1552,136391.89781407485
1553,148289.1316627374
1554,116891.14545248052
1555,160377.2561615469
1556,85485.20315508192
1557,105779.68213496283
1558,97580.2652788965
1559,63552.768371604645
1560,134335.45752871002
1561,129372.1207403606
1562,130057.2625663718
1563,117918.27726806128
1564,155071.9341615698
1565,150956.15713728796
1566,237772.87165905023
1567,76404.23203358651
1568,230818.89430602203
1569,127780.10510514026
1570,139168.13986767328
1571,123247.32074935155
1572,142089.78657770265
1573,236847.88905719956
1574,118411.90743224863
1575,228293.7345804877
1576,240945.4268262494
1577,182201.1630193987
1578,148721.81473828355
1579,144283.0925041641
1580,196844.02360372164
1581,153037.12779147498
1582,125687.95559419987
1583,295889.44352880283
1584,216154.35430397667
1585,136125.91595236497
1586,67143.66412937224
1587,104989.53417188687
1588,151178.6011668499
1589,96655.90704336128
1590,133891.52714214765
1591,92120.72394977268
1592,114190.33182243684
1593,127669.70069542545
1594,123648.02021244618
1595,107500.2286712877
1596,222575.01238495513
1597,193546.7953888998
1598,227982.98187595315
1599,172655.78246648159
1600,162811.2501052838
1601,68670.58504496988
1602,117134.97444973206
1603,71358.47095748066
1604,260213.47853826024
1605,243775.17225029948
1606,168702.84556448046
1607,173318.08092198323
1608,214615.17271414457
1609,185338.82805351843
1610,150446.58563946193
1611,138184.54369792668
1612,170111.6834690092
1613,161412.51270565312
1614,128010.83492407517
1615,93618.13896469056
1616,77864.4968410662
1617,95347.03138790501
1618,124769.02645614858
1619,140093.20558625006
1620,152269.28636547073
1621,138619.00973934802
1622,141655.90646157233
1623,261270.2335986411
1624,209360.46083180228
1625,120859.2595496124
1626,170453.81901765172
1627,190581.97484853238
1628,280021.4557746034
1629,184313.2456566436
1630,345034.0249441342
1631,230401.798290024
1632,244458.53368462576
1633,174441.9892400098
1634,185156.53977710922
1635,176707.6754982515
1636,152579.02079777137
1637,199101.59813292004
1638,181426.51282558125
1639,190515.84570858424
1640,250881.08118461285
1641,183790.58850130686
1642,237826.43146980464
1643,216168.5402945438
1644,232651.3602334431
1645,195764.889792827
1646,158438.3809485679
1647,162486.04221148015
1648,130092.59586274762
1649,138945.18344532885
1650,114358.67981069665
1651,120811.07877631491
1652,97580.83129957701
1653,99581.79336818389
1654,145872.58492544474
1655,138768.02093056656
1656,140736.45954751124
1657,147520.22668135274
1658,142980.93145176984
1659,119988.73185984374
1660,155445.8379322852
1661,419301.8078267276
1662,409960.5556156982
1663,380158.13109581347
1664,423293.7658036241
1665,304525.34281614004
1666,332729.81582358223
1667,378054.52088724036
1668,345333.31387647754
1669,314024.56207559095
1670,355980.91377077013
1671,257719.73669552244
1672,422105.66989216075
1673,290132.4103026235
1674,241745.3711148044
1675,191549.56086146008
1676,190617.9026561597
1677,217118.48910500098
1678,438373.0227452465
1679,384878.5762006144
1680,328430.3713181801
1681,251804.62897828326
1682,320551.99146735633
1683,180758.22461496765
1684,177031.46116916282
1685,175708.11098854622
1686,167858.53536000237
1687,174089.81775797598
1688,189155.75390787635
